ticker,date,strategy,entry,exit,pnl,win,rsi,vol_ratio,dist_ema20,atr_pct,stock_type,sector
PNJ,1970-01-01,PULLBACK,82700.0,90970.0,10.0,True,45.7,0.5,0.0216,2.13,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,82300.0,90530.0,10.0,True,40.9,0.49,0.0239,2.14,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,82600.0,90860.0,10.0,True,42.8,0.87,0.0184,2.1,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,82300.0,90530.0,10.0,True,28.9,0.8,0.0199,1.93,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,82200.0,90420.0,10.0,True,26.7,0.49,0.0192,1.9,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,83390.0,91729.0,10.0,True,32.6,0.52,0.0045,1.85,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,84080.0,92488.0,10.0,True,45.0,0.55,0.0034,1.64,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,83190.0,91509.0,10.0,True,33.0,0.83,0.0065,1.66,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,84180.0,92598.0,10.0,True,37.8,0.9,0.0048,1.67,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,84180.0,92598.0,10.0,True,40.6,1.17,0.0043,1.56,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,84080.0,92488.0,10.0,True,40.1,0.48,0.0028,1.51,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,83890.0,92279.0,10.0,True,40.6,1.58,0.0005,1.48,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,83090.0,91399.0,10.0,True,52.0,3.38,0.0215,2.48,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86070.0,94677.0,10.0,True,57.6,1.44,0.0123,2.63,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,89140.0,90720.0,1.77,True,55.7,0.96,0.0051,4.17,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,90520.0,86447.0,-4.5,False,48.8,0.28,0.0093,3.74,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,89140.0,89430.0,0.33,True,49.8,0.3,0.0055,3.71,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86660.0,90720.0,4.68,True,57.1,0.4,0.0301,3.59,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86160.0,88540.0,2.76,True,50.2,0.22,0.0324,3.46,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88240.0,87650.0,-0.67,False,52.9,0.38,0.0082,3.35,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88540.0,87250.0,-1.46,False,42.7,0.16,0.0044,3.0,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,89430.0,87160.0,-2.54,False,37.0,0.6,0.0051,2.71,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,89140.0,88940.0,-0.22,False,39.7,0.27,0.0016,2.71,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88940.0,90030.0,1.23,True,33.7,0.39,0.0005,2.55,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88540.0,91510.0,3.35,True,30.3,0.4,0.0046,2.36,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88440.0,91510.0,3.47,True,32.0,0.23,0.0051,2.23,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86960.0,91020.0,4.67,True,29.0,1.91,0.0198,2.28,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86260.0,91610.0,6.2,True,30.9,0.48,0.0251,2.26,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86660.0,93000.0,7.32,True,40.1,0.27,0.0186,1.89,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86160.0,92500.0,7.36,True,31.4,0.6,0.022,1.86,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,86360.0,94880.0,9.87,True,36.8,0.97,0.0179,1.75,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,90520.0,96070.0,6.13,True,56.2,1.03,0.0184,1.77,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,89430.0,97550.0,9.08,True,51.5,0.78,0.0056,1.83,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,88540.0,97394.0,10.0,True,50.0,1.04,0.0057,2.04,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,87650.0,96415.0,10.0,True,47.0,1.6,0.0143,2.25,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,87250.0,95975.0,10.0,True,51.2,0.84,0.017,2.13,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,87160.0,95876.0,10.0,True,53.9,0.43,0.0163,2.1,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,91020.0,100122.0,10.0,True,53.8,0.37,0.0177,2.15,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,91610.0,100771.0,10.0,True,53.8,1.2,0.022,2.01,Bluechip,Khác
PNJ,1970-01-01,PULLBACK,92500.0,101750.0,10.0,True,57.5,0.82,0.0255,2.06,Bluechip,Khác
VGC,1970-01-01,PULLBACK,42300.0,43970.0,3.95,True,47.2,0.94,0.0068,2.99,Midcap,Khác
VGC,1970-01-01,PULLBACK,42780.0,45690.0,6.8,True,47.5,1.26,0.0165,2.93,Midcap,Khác
VGC,1970-01-01,PULLBACK,42880.0,46020.0,7.32,True,36.5,0.96,0.017,2.71,Midcap,Khác
VGC,1970-01-01,PULLBACK,42970.0,46690.0,8.66,True,46.0,0.66,0.0173,2.51,Midcap,Khác
VGC,1970-01-01,PULLBACK,42210.0,46431.0,10.0,True,54.6,1.25,0.0083,2.54,Midcap,Khác
VGC,1970-01-01,PULLBACK,42400.0,46640.0,10.0,True,54.6,0.62,0.0034,2.57,Midcap,Khác
VGC,1970-01-01,PULLBACK,42490.0,46739.0,10.0,True,54.6,1.85,0.0018,2.65,Midcap,Khác
VGC,1970-01-01,PULLBACK,43400.0,47740.0,10.0,True,57.7,1.16,0.0155,2.45,Midcap,Khác
VGC,1970-01-01,PULLBACK,43780.0,48158.0,10.0,True,55.4,1.33,0.0185,2.6,Midcap,Khác
VGC,1970-01-01,PULLBACK,44070.0,48477.0,10.0,True,56.5,0.72,0.0228,2.65,Midcap,Khác
VGC,1970-01-01,PULLBACK,43970.0,48367.0,10.0,True,55.1,0.99,0.0111,3.0,Midcap,Khác
VGC,1970-01-01,PULLBACK,57640.0,55046.0,-4.5,False,55.2,0.97,0.0031,6.5,Bluechip,Khác
VGC,1970-01-01,PULLBACK,58120.0,55505.0,-4.5,False,47.9,0.63,0.001,5.53,Bluechip,Khác
VGC,1970-01-01,PULLBACK,58880.0,56230.0,-4.5,False,39.0,0.45,0.0127,5.13,Bluechip,Khác
VGC,1970-01-01,PULLBACK,59550.0,56870.0,-4.5,False,41.6,0.34,0.0219,4.8,Bluechip,Khác
VGC,1970-01-01,PULLBACK,59070.0,56412.0,-4.5,False,44.8,0.83,0.0124,4.83,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55360.0,52869.0,-4.5,False,33.7,0.41,0.0268,4.56,Bluechip,Khác
VGC,1970-01-01,PULLBACK,56790.0,54234.0,-4.5,False,47.5,0.55,0.0015,4.12,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55740.0,53232.0,-4.5,False,47.8,0.56,0.0181,4.1,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55260.0,52773.0,-4.5,False,39.7,0.3,0.0206,3.88,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55740.0,53232.0,-4.5,False,38.0,0.53,0.0109,3.87,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55740.0,53232.0,-4.5,False,42.1,0.43,0.0099,3.86,Bluechip,Khác
VGC,1970-01-01,PULLBACK,55640.0,53136.0,-4.5,False,38.7,0.3,0.0106,3.79,Bluechip,Khác
VGC,1970-01-01,PULLBACK,56790.0,54234.0,-4.5,False,40.7,0.73,0.0089,3.75,Bluechip,Khác
VGC,1970-01-01,PULLBACK,57640.0,55046.0,-4.5,False,45.3,1.22,0.0217,3.51,Bluechip,Khác
VGC,1970-01-01,PULLBACK,56120.0,53595.0,-4.5,False,53.8,1.0,0.0059,3.31,Bluechip,Khác
VGC,1970-01-01,PULLBACK,54400.0,51952.0,-4.5,False,53.8,0.93,0.033,3.43,Bluechip,Khác
VGC,1970-01-01,PULLBACK,54310.0,51866.0,-4.5,False,50.4,0.41,0.0314,3.08,Bluechip,Khác
DHG,1970-01-01,PULLBACK,99500.0,103400.0,3.92,True,55.6,0.27,0.0051,0.86,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101600.0,101300.0,-0.3,False,51.2,0.72,0.0,1.05,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101000.0,101200.0,0.2,True,47.7,1.14,0.0054,1.09,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101700.0,101700.0,0.0,False,56.2,0.63,0.001,1.17,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101500.0,101800.0,0.3,True,55.6,0.85,0.0009,1.2,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102800.0,102500.0,-0.29,False,55.6,0.85,0.0097,1.29,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102900.0,101800.0,-1.07,False,52.8,1.45,0.0082,1.1,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103400.0,101400.0,-1.93,False,50.0,1.2,0.0119,1.06,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102600.0,101500.0,-1.07,False,44.7,0.88,0.0037,1.15,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102500.0,102500.0,0.0,False,46.6,0.92,0.0024,1.19,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102200.0,102500.0,0.29,True,42.5,0.56,0.0005,1.22,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102500.0,102600.0,0.1,True,57.6,0.79,0.0022,1.17,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,102000.0,0.0,False,50.0,1.0,0.0023,1.11,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101600.0,102000.0,0.39,True,49.0,1.0,0.0057,1.04,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101000.0,102200.0,1.19,True,45.3,0.88,0.0104,1.12,Bluechip,Khác
DHG,1970-01-01,PULLBACK,100800.0,101900.0,1.09,True,26.2,0.5,0.0112,1.06,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101300.0,101900.0,0.59,True,34.0,0.17,0.0057,1.02,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101200.0,101800.0,0.59,True,33.3,0.3,0.0061,1.07,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101300.0,101900.0,0.59,True,36.2,0.48,0.0046,1.06,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101700.0,101500.0,-0.2,False,37.5,0.38,0.0006,1.04,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,101800.0,0.0,False,31.8,0.87,0.0003,0.99,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,101800.0,-0.2,False,42.1,0.23,0.0021,0.94,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102500.0,101800.0,-0.68,False,50.0,1.39,0.0063,0.91,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102300.0,102000.0,-0.29,False,51.2,1.17,0.0039,0.9,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102300.0,101900.0,-0.39,False,47.4,0.49,0.0036,0.82,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,102000.0,0.2,True,45.0,0.84,0.0012,0.86,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101400.0,102100.0,0.69,True,42.9,0.84,0.0047,0.87,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101500.0,102200.0,0.69,True,48.7,0.66,0.0033,0.93,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,101000.0,-0.98,False,54.1,1.17,0.0002,0.71,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102200.0,101100.0,-1.08,False,55.3,0.87,0.0016,0.77,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101900.0,105100.0,3.14,True,48.7,1.05,0.0012,0.79,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101900.0,105300.0,3.34,True,41.2,0.48,0.0011,0.79,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,104900.0,3.05,True,42.4,0.46,0.0019,0.74,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101900.0,106500.0,4.51,True,44.1,1.66,0.0008,0.79,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101500.0,108100.0,6.5,True,45.5,0.72,0.0043,0.79,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,108000.0,6.09,True,56.2,0.57,0.0012,0.77,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,105600.0,3.73,True,54.8,0.26,0.0011,0.7,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101800.0,105600.0,3.73,True,33.3,0.44,0.001,0.65,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,104700.0,2.65,True,39.1,0.49,0.0009,0.62,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101900.0,102900.0,0.98,True,34.8,0.56,0.0001,0.64,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,104500.0,2.45,True,47.4,0.91,0.0008,0.6,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102100.0,104500.0,2.35,True,52.6,2.31,0.0016,0.55,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102200.0,103100.0,0.88,True,55.0,1.38,0.0023,0.61,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,102800.0,0.78,True,45.0,1.36,0.0003,0.62,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,102800.0,0.78,True,52.9,0.92,0.0003,0.56,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101600.0,103500.0,1.87,True,42.9,0.71,0.0033,0.56,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101500.0,103400.0,1.87,True,42.9,0.86,0.0038,0.59,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101400.0,103700.0,2.27,True,38.1,0.82,0.0044,0.62,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101000.0,103700.0,2.67,True,38.1,1.41,0.0075,0.66,Bluechip,Khác
DHG,1970-01-01,PULLBACK,101100.0,103500.0,2.37,True,31.6,2.29,0.0059,0.68,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102900.0,103000.0,0.1,True,54.7,1.19,0.0116,2.24,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103100.0,103800.0,0.68,True,56.5,0.6,0.0094,2.3,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102800.0,104000.0,1.17,True,55.2,0.43,0.0111,2.34,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102800.0,102900.0,0.1,True,40.7,1.42,0.0101,2.0,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103500.0,102500.0,-0.97,False,43.0,0.54,0.003,2.12,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103400.0,103000.0,-0.39,False,44.0,0.21,0.0036,2.11,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103700.0,102000.0,-1.64,False,37.5,0.16,0.0006,1.96,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103700.0,101900.0,-1.74,False,27.1,0.45,0.0006,1.83,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103500.0,103000.0,-0.48,False,26.8,0.23,0.0023,1.7,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102700.0,102000.0,-0.68,False,32.1,0.26,0.009,1.53,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102600.0,101300.0,-1.27,False,31.7,0.43,0.0091,1.49,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102800.0,101400.0,-1.36,False,37.3,0.98,0.0065,1.38,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102700.0,101400.0,-1.27,False,48.3,0.14,0.0067,1.23,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102500.0,101300.0,-1.17,False,27.3,0.63,0.0078,1.19,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102800.0,101100.0,-1.65,False,31.9,0.25,0.0045,1.15,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102600.0,101400.0,-1.17,False,42.9,0.19,0.0058,1.07,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102600.0,101400.0,-1.17,False,46.9,0.31,0.0052,1.01,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103000.0,102500.0,-0.49,False,43.6,0.64,0.0015,0.87,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103200.0,102300.0,-0.87,False,47.5,0.93,0.0004,0.75,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103700.0,102000.0,-1.64,False,50.0,2.41,0.0047,0.74,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103800.0,102500.0,-1.25,False,51.2,1.64,0.0051,0.72,Bluechip,Khác
DHG,1970-01-01,PULLBACK,104000.0,102700.0,-1.25,False,55.8,1.5,0.0064,0.74,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102900.0,102900.0,0.0,False,52.2,1.22,0.0038,0.83,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102500.0,102900.0,0.39,True,49.0,2.16,0.007,0.82,Bluechip,Khác
DHG,1970-01-01,PULLBACK,103000.0,104200.0,1.17,True,51.9,0.5,0.0019,0.8,Bluechip,Khác
DHG,1970-01-01,PULLBACK,102000.0,104200.0,2.16,True,44.3,1.95,0.0105,0.9,Bluechip,Khác
DPM,1970-01-01,PULLBACK,21530.0,23683.0,10.0,True,57.2,0.51,0.0347,2.2,Midcap,Khác
DPM,1970-01-01,PULLBACK,21410.0,23551.0,10.0,True,50.0,0.8,0.0262,2.14,Midcap,Khác
DPM,1970-01-01,PULLBACK,21410.0,23551.0,10.0,True,54.6,0.54,0.0236,2.11,Midcap,Khác
DPM,1970-01-01,PULLBACK,21390.0,23529.0,10.0,True,57.9,1.12,0.0204,1.93,Midcap,Khác
DPM,1970-01-01,PULLBACK,26750.0,26250.0,-1.87,False,51.3,0.54,0.0119,4.15,Midcap,Khác
DPM,1970-01-01,PULLBACK,26650.0,26000.0,-2.44,False,34.8,0.34,0.0074,3.77,Midcap,Khác
DPM,1970-01-01,PULLBACK,26700.0,25498.0,-4.5,False,36.9,0.46,0.0084,3.34,Midcap,Khác
DPM,1970-01-01,PULLBACK,26650.0,25451.0,-4.5,False,28.3,0.78,0.0059,3.35,Midcap,Khác
DPM,1970-01-01,PULLBACK,26950.0,25737.0,-4.5,False,33.3,0.75,0.0155,3.27,Midcap,Khác
DPM,1970-01-01,PULLBACK,27300.0,26072.0,-4.5,False,40.6,1.39,0.0259,3.32,Midcap,Khác
DPM,1970-01-01,PULLBACK,26500.0,25308.0,-4.5,False,36.0,0.77,0.0038,3.54,Midcap,Khác
DPM,1970-01-01,PULLBACK,26400.0,25212.0,-4.5,False,27.9,0.62,0.0068,3.25,Midcap,Khác
DPM,1970-01-01,PULLBACK,26350.0,25164.0,-4.5,False,30.2,0.43,0.0079,3.2,Midcap,Khác
DPM,1970-01-01,PULLBACK,26250.0,25069.0,-4.5,False,34.9,0.57,0.0105,2.9,Midcap,Khác
DPM,1970-01-01,PULLBACK,26650.0,25451.0,-4.5,False,42.5,0.46,0.0041,2.81,Midcap,Khác
DPM,1970-01-01,PULLBACK,26900.0,25690.0,-4.5,False,52.0,0.74,0.0066,2.46,Midcap,Khác
DPM,1970-01-01,PULLBACK,26550.0,25355.0,-4.5,False,47.6,0.56,0.0059,2.53,Midcap,Khác
DPM,1970-01-01,PULLBACK,25800.0,24639.0,-4.5,False,41.1,1.3,0.0309,2.78,Midcap,Khác
DPM,1970-01-01,PULLBACK,25850.0,24687.0,-4.5,False,41.1,0.58,0.0263,2.78,Midcap,Khác
DPM,1970-01-01,PULLBACK,26000.0,24830.0,-4.5,False,43.3,0.28,0.0187,2.64,Midcap,Khác
DPM,1970-01-01,PULLBACK,26200.0,25021.0,-4.5,False,42.1,0.47,0.0101,2.67,Midcap,Khác
DPM,1970-01-01,PULLBACK,26650.0,25451.0,-4.5,False,43.3,0.48,0.0062,2.48,Midcap,Khác
DPM,1970-01-01,PULLBACK,26250.0,25069.0,-4.5,False,47.2,0.52,0.008,2.34,Midcap,Khác
DPM,1970-01-01,PULLBACK,26000.0,24830.0,-4.5,False,45.7,0.5,0.0158,2.27,Midcap,Khác
GMD,1970-01-01,PULLBACK,53710.0,59081.0,10.0,True,34.8,0.66,0.0091,2.74,Bluechip,Khác
GMD,1970-01-01,PULLBACK,54200.0,59620.0,10.0,True,36.0,1.11,0.0,2.69,Bluechip,Khác
GMD,1970-01-01,PULLBACK,54000.0,59400.0,10.0,True,37.7,1.05,0.0034,2.69,Bluechip,Khác
GMD,1970-01-01,PULLBACK,53520.0,58872.0,10.0,True,39.2,0.89,0.0111,2.62,Bluechip,Khác
GMD,1970-01-01,PULLBACK,53620.0,58982.0,10.0,True,51.9,0.61,0.0083,2.32,Bluechip,Khác
GMD,1970-01-01,PULLBACK,55650.0,61215.0,10.0,True,57.6,0.99,0.0231,2.58,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57200.0,59700.0,4.37,True,56.0,1.16,0.0039,2.58,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57000.0,62700.0,10.0,True,57.1,0.8,0.0066,2.58,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57100.0,62810.0,10.0,True,43.3,1.02,0.0044,2.43,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57800.0,63580.0,10.0,True,45.0,0.73,0.007,2.25,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57900.0,63690.0,10.0,True,45.7,0.64,0.0079,2.21,Bluechip,Khác
GMD,1970-01-01,PULLBACK,58400.0,55772.0,-4.5,False,49.6,0.86,0.015,2.21,Bluechip,Khác
GMD,1970-01-01,PULLBACK,58500.0,55868.0,-4.5,False,37.5,1.39,0.0151,2.06,Bluechip,Khác
GMD,1970-01-01,PULLBACK,56300.0,61930.0,10.0,True,23.5,1.04,0.0209,2.37,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57500.0,63250.0,10.0,True,31.1,0.68,0.0,2.42,Bluechip,Khác
GMD,1970-01-01,PULLBACK,56200.0,61820.0,10.0,True,29.2,0.62,0.0205,2.57,Bluechip,Khác
GMD,1970-01-01,PULLBACK,56000.0,61600.0,10.0,True,32.6,1.5,0.0218,2.64,Bluechip,Khác
GMD,1970-01-01,PULLBACK,57000.0,62700.0,10.0,True,44.7,0.51,0.0039,2.64,Bluechip,Khác
GMD,1970-01-01,PULLBACK,58400.0,64240.0,10.0,True,55.3,2.53,0.0186,2.8,Bluechip,Khác
GMD,1970-01-01,PULLBACK,58900.0,64790.0,10.0,True,57.9,1.22,0.0168,2.93,Bluechip,Khác
GMD,1970-01-01,PULLBACK,59700.0,65670.0,10.0,True,54.3,1.43,0.0151,3.42,Bluechip,Khác
GMD,1970-01-01,PULLBACK,60400.0,66440.0,10.0,True,57.5,0.75,0.0024,3.88,Bluechip,Khác
GMD,1970-01-01,PULLBACK,71100.0,67900.0,-4.5,False,56.3,0.69,0.0324,3.42,Bluechip,Khác
GMD,1970-01-01,PULLBACK,69500.0,66372.0,-4.5,False,56.7,0.6,0.0083,3.49,Bluechip,Khác
GMD,1970-01-01,PULLBACK,70700.0,67518.0,-4.5,False,57.0,0.66,0.0232,3.44,Bluechip,Khác
GMD,1970-01-01,PULLBACK,69800.0,66659.0,-4.5,False,55.5,0.94,0.005,3.23,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67900.0,64844.0,-4.5,False,47.5,1.19,0.0203,3.33,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68000.0,64940.0,-4.5,False,29.7,0.57,0.0063,2.95,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66500.0,63508.0,-4.5,False,27.7,0.49,0.0256,3.01,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67500.0,64462.0,-4.5,False,33.1,0.6,0.0099,2.77,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67300.0,64272.0,-4.5,False,32.9,1.11,0.0117,2.75,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68500.0,65418.0,-4.5,False,41.8,0.92,0.0054,2.63,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67200.0,64176.0,-4.5,False,42.6,0.97,0.0124,2.59,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68100.0,65036.0,-4.5,False,41.4,1.09,0.0008,2.56,Bluechip,Khác
GMD,1970-01-01,PULLBACK,69000.0,65895.0,-4.5,False,40.7,1.78,0.0126,3.18,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67500.0,64462.0,-4.5,False,41.5,1.13,0.0085,3.25,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68000.0,64940.0,-4.5,False,44.0,1.12,0.001,3.21,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66000.0,63030.0,-4.5,False,48.7,0.96,0.0217,3.61,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67000.0,63985.0,-4.5,False,52.6,0.84,0.0062,3.62,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67300.0,64272.0,-4.5,False,53.5,0.99,0.0016,3.81,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66800.0,63794.0,-4.5,False,46.7,0.52,0.0082,3.76,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66500.0,63508.0,-4.5,False,50.0,0.61,0.0114,3.81,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66500.0,63508.0,-4.5,False,46.9,0.93,0.0103,3.95,Bluechip,Khác
GMD,1970-01-01,PULLBACK,69200.0,66086.0,-4.5,False,55.1,1.72,0.0269,4.1,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68100.0,65036.0,-4.5,False,52.3,1.67,0.0056,4.25,Bluechip,Khác
GMD,1970-01-01,PULLBACK,68500.0,65418.0,-4.5,False,51.0,1.44,0.0104,4.38,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67300.0,64272.0,-4.5,False,45.6,1.35,0.0066,4.09,Bluechip,Khác
GMD,1970-01-01,PULLBACK,67000.0,63985.0,-4.5,False,48.6,0.52,0.01,4.07,Bluechip,Khác
GMD,1970-01-01,PULLBACK,66100.0,63126.0,-4.5,False,44.9,0.69,0.0211,4.15,Bluechip,Khác
SHB,1970-01-01,PULLBACK,11500.0,12650.0,10.0,True,38.3,0.69,0.0049,2.12,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11500.0,12650.0,10.0,True,40.4,0.66,0.0044,2.04,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11550.0,12705.0,10.0,True,45.3,1.11,0.0001,2.07,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11590.0,12749.0,10.0,True,46.8,0.76,0.0031,2.03,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11460.0,12606.0,10.0,True,46.8,1.57,0.0074,2.08,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11420.0,12562.0,10.0,True,41.9,0.59,0.0098,2.0,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11370.0,12507.0,10.0,True,34.4,0.89,0.0129,1.92,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11460.0,12606.0,10.0,True,38.7,0.74,0.0046,1.74,Penny,Ngân hàng
SHB,1970-01-01,PULLBACK,11500.0,12650.0,10.0,True,53.8,0.99,0.001,1.6,Penny,Ngân hàng
